carr_way_no,road_id,start_name,end_name,location,latitude,longitude,cway_width,Shape__Length,traff_manage_level__0,traff_manage_level__1,traff_manage_level__2,traff_manage_level__3,traff_manage_level__4,traff_manage_level__5,traff_manage_level__6,traff_manage_level__7,count_Dayofyear,count_Week,count_Year,count_Month,count_Is_month_end,count_Is_month_start,count_Is_quarter_end,count_Is_quarter_start,count_Is_year_end,count_Is_year_start,count_Elapsed,adt,predicted_adt,rmse
1789,758,3047,982,3446,-36.696940953923054,174.7531574694723,9.9,152.77276538451704,1,0,0,0,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,6421.0,8347.657023648135,1926.6570236481348
3045,2435,1314,2988,2532,-36.901511422920244,174.65455249238872,15.0,198.344502616252,0,0,1,0,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,33147.0,34514.45,1367.449999999997
2235,1072,3076,279,1112,-36.7827798817061,174.73394376753413,12.5,427.28959747184405,0,0,0,1,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,20638.0,15184.916666666666,5453.083333333334
2625,2531,1371,1185,86,-36.90824371869754,174.67774112347786,7.0,174.898039874946,0,0,1,0,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,26902.0,21167.26,5734.740000000002
809,379,1069,638,1582,-36.50993848926164,174.71862448243053,5.5,538.545434685814,0,1,0,0,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,83.0,312.23833333333334,229.23833333333334
2292,1119,3940,1491,848,-36.70113743357892,174.7491334754807,9.7,365.090483139643,1,0,0,0,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,8144.0,7136.515997354497,1007.4840026455031
3505,1418,3520,2672,117,-36.85292284003901,174.770644239075,11.6,236.74367452014096,1,0,0,0,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,6640.0,6461.191845238095,178.80815476190492
3508,1734,2348,2082,1018,-36.86277144912421,174.7647917171155,14.2,132.998403913293,0,0,0,1,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,14282.0,19693.327579193683,5411.327579193683
1749,752,366,287,72,-36.80343028281709,174.72586830972438,11.0,144.366806335588,0,0,0,1,0,0,0,0,142,21,2018,5,False,False,False,False,False,False,1526947200,12848.0,15481.219444444443,2633.219444444443
638,587,1154,4482,2386,-36.64395138728218,174.73269398024453,5.8,507.93774064978,0,1,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,286.0,377.24848484848485,91.24848484848485
986,328,4007,328,466,-36.60990486868628,174.7090785790104,8.2,934.9845437841079,1,0,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,1370.0,3050.024189576174,1680.0241895761742
1131,216,3872,4482,0,-36.80307212931622,174.54481521722266,5.9,1622.24182013815,1,0,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,748.0,2682.992333333333,1934.9923333333331
1357,23,1511,2412,218,-36.640685819060785,174.74767591589975,5.9,235.99708785701802,1,0,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,439.0,2538.6325555555554,2099.6325555555554
1449,3408,3777,4446,3501,-36.6114020257516,174.68624668580344,11.2,822.105527526284,0,0,1,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,17461.0,22017.86,4556.860000000001
1451,3408,4005,4298,3536,-36.62251056573883,174.66871961920268,16.8,348.468456927507,0,0,1,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,37887.0,15770.39,22116.61
1437,3408,8,12,3139,-36.57098738076208,174.69297764602848,11.7,187.251888885069,1,0,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,7747.0,8918.93,1171.9300000000003
1264,99,2464,2790,0,-36.821853617095755,174.5786820374884,4.5,1145.5621675451,0,1,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,150.0,294.7133333333333,144.7133333333333
1450,680,6,4446,3583,-36.62088551456853,174.67404091271308,7.0,130.46277197909401,0,0,1,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,42944.0,20859.626666666667,22084.373333333333
1278,93,3583,3582,0,-36.82003170942185,174.5610202702977,6.2,1286.90425788055,0,1,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,572.0,498.23,73.76999999999998
1440,3408,3963,10,2206,-36.543858887811346,174.70348988382042,9.0,499.33234493512396,1,0,0,0,0,0,0,0,143,21,2018,5,False,False,False,False,False,False,1527033600,5036.0,6043.463095238096,1007.4630952380958
937,364,3588,4133,0,-36.79001306690846,174.5293225149168,7.0,1741.55189064055,0,1,0,0,0,0,0,0,144,21,2018,5,False,False,False,False,False,False,1527120000,667.0,596.1633333333333,70.8366666666667
897,392,2057,2878,476,-36.77818210172612,174.56845174370082,7.3,956.780932867012,1,0,0,0,0,0,0,0,144,21,2018,5,False,False,False,False,False,False,1527120000,870.0,2210.3016865079367,1340.3016865079367
2267,1094,2539,3571,277,-36.810563880540606,174.79857775178607,8.9,313.866859710965,1,0,0,0,0,0,0,0,144,21,2018,5,False,False,False,False,False,False,1527120000,4269.0,3397.014880510909,871.9851194890912
692,548,2354,3209,1365,-36.79111426573174,174.5285038628721,6.0,966.042476705491,1,0,0,0,0,0,0,0,144,21,2018,5,False,False,False,False,False,False,1527120000,875.0,2792.1644206349206,1917.1644206349206
4885,2694,2402,3134,345,-36.93216038280206,174.90172565188934,11.6,483.00848807917,1,0,0,0,0,0,0,0,146,21,2018,5,False,False,False,False,False,False,1527292800,4094.0,5453.288577777777,1359.2885777777774
5138,2873,2225,2684,296,-36.980540164603795,174.88039321478163,12.5,191.08811717265098,0,0,0,1,0,0,0,0,146,21,2018,5,False,False,False,False,False,False,1527292800,22526.0,18867.790833333333,3658.2091666666674
5087,2846,823,4042,2953,-36.898794161304906,174.91403850653245,20.5,420.48586872224405,0,0,1,0,0,0,0,0,146,21,2018,5,False,False,False,False,False,False,1527292800,22891.0,24501.386666666665,1610.3866666666654
5428,2603,563,171,2761,-36.93871862417889,174.9137119878381,12.5,481.6336264547869,0,0,0,1,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,17837.0,19080.869222222223,1243.8692222222235
5471,2818,3149,2715,2244,-36.94931585946149,174.91216915238644,15.8,101.705690363258,0,0,0,1,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,15375.0,17731.980555555554,2356.980555555554
6006,3036,4026,2009,182,-36.896793069763646,175.00634537686585,7.6,248.29140836869598,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,1922.0,5321.8489033189035,3399.8489033189035
5108,2857,1199,422,624,-36.893802771033954,174.90044785961967,10.5,407.80220518731903,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,5709.0,6390.604582516339,681.6045825163392
4846,2679,2654,4521,0,-36.90687994221304,174.88523885365743,11.1,139.00585268309098,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,12320.0,11739.870666666668,580.1293333333324
5926,2666,3578,3189,267,-36.8986764087285,174.89778559738616,10.4,156.201772361399,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,10634.0,9117.216041666667,1516.7839583333334
5148,2875,782,249,91,-36.91393657596118,174.872178723314,11.8,187.85292012485598,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,12013.0,10381.861003663003,1631.1389963369966
5125,2864,1233,1881,432,-36.89166315207922,174.89784755470632,11.8,347.448117072202,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,7774.0,9394.581025885227,1620.581025885227
4711,2585,3563,958,288,-36.89486326211535,174.9073867886671,11.9,108.520326309874,0,0,0,1,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,19601.0,18713.04711111111,887.952888888889
5898,2659,1307,1396,65,-36.8956625006395,174.8878244223488,18.0,133.185576012392,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,5457.0,7140.693333333334,1683.6933333333336
5829,2603,634,3760,1949,-36.96076258231177,174.9076820796394,7.2,664.0896698780709,0,0,0,1,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,15369.0,15095.512142857142,273.48785714285805
5460,2914,1762,876,1030,-36.95922041479072,174.91780785940844,18.0,283.738309470694,1,0,0,0,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,13599.0,14032.2220609319,433.22206093189925
4713,2585,593,710,543,-36.892173363823524,174.90819510422898,11.9,43.146389587370386,0,0,0,1,0,0,0,0,147,21,2018,5,False,False,False,False,False,False,1527379200,17762.0,18979.628476190475,1217.6284761904753
4296,1782,2829,2316,8,-36.93791927064886,174.84288719737236,12.4,272.007055847577,0,0,0,1,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,19306.0,19672.226833333334,366.22683333333407
3074,2368,3181,3720,148,-36.93336125379268,174.57326570743786,6.0,309.969928245507,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,2583.0,2815.717409167165,232.717409167165
2801,2348,2912,3720,3399,-36.933176420612895,174.5736099746983,6.0,119.430601610949,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,605.0,3329.427881990638,2724.427881990638
2800,2348,3970,3251,3388,-36.932564650896026,174.57556227415412,7.5,430.473517158113,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,3080.0,4336.526477228734,1256.5264772287337
4381,3413,1577,1712,3366,-36.938425863426,174.8381161423649,13.0,112.82167697193998,0,0,0,1,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,11048.0,17296.921040650403,6248.921040650403
5634,1818,2873,1281,300,-36.94769129102741,174.84799631167672,9.3,156.727687178659,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,2619.0,3700.1653507696005,1081.1653507696005
2774,2331,3262,926,420,-36.85339430577266,174.61875564433467,7.3,296.731823849809,0,1,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,142.0,621.7324912587412,479.7324912587412
4443,2124,1519,1691,247,-36.94383535002667,174.85309098461622,11.7,154.357217207192,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,948.0,4836.181428386429,3888.1814283864287
5419,2910,3615,4382,1295,-36.9424420815457,174.9097290959407,18.5,156.14685224882498,0,0,0,1,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,15328.0,16478.260555555553,1150.2605555555529
5532,1904,675,1868,193,-36.94473432598003,174.84803715939788,11.0,163.706088046385,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,4740.0,5298.6419915413535,558.6419915413535
2471,1112,293,4556,123,-36.7107562870354,174.7429030951642,7.2,251.372496180755,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,6804.0,6259.316666666667,544.6833333333334
2215,1055,1950,2418,1311,-36.81522259520915,174.7306509010106,14.4,180.000021362747,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,6547.0,8562.814292050616,2015.8142920506161
4394,1818,1520,232,744,-36.94413011599347,174.84689964816434,11.3,255.806826222122,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,5438.0,6556.946728015961,1118.9467280159606
4336,2063,2828,3266,0,-36.940774094088056,174.83372601525866,14.0,906.014446094415,0,0,0,1,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,15813.0,18600.225,2787.2249999999985
4312,1997,3904,243,0,-36.949351379820754,174.83801935035504,11.2,320.511533170245,1,0,0,0,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,2695.0,4908.867703703703,2213.8677037037032
2469,1112,890,1091,1446,-36.70933977446178,174.72940348126602,10.5,162.082478999725,0,0,0,1,0,0,0,0,148,22,2018,5,False,False,False,False,False,False,1527465600,19850.0,18684.631142857143,1165.3688571428575
2425,984,1174,1207,2246,-36.69846101588689,174.72438008395832,8.0,204.73619170926202,1,0,0,0,0,0,0,0,150,22,2018,5,False,False,False,False,False,False,1527638400,3576.0,8376.291648148148,4800.291648148148
1424,137,417,4195,2652,-36.63746629151528,174.71179003764868,6.0,394.976440770543,1,0,0,0,0,0,0,0,150,22,2018,5,False,False,False,False,False,False,1527638400,1495.0,3335.9725816714144,1840.9725816714144
898,391,1542,2352,0,-36.57145913341743,174.69276444293934,7.0,655.989682572049,0,1,0,0,0,0,0,0,151,22,2018,5,True,False,False,False,False,False,1527724800,121.0,266.28,145.27999999999997
836,439,3140,3484,196,-36.51660631193303,174.6654372187349,5.8,394.49611362646795,1,0,0,0,0,0,0,0,151,22,2018,5,True,False,False,False,False,False,1527724800,1856.0,3088.6257726902727,1232.6257726902727
1161,188,2173,2287,253,-36.76395550928889,174.532008978419,5.1,370.81382391182603,0,1,0,0,0,0,0,0,152,22,2018,6,False,True,False,False,False,False,1527811200,694.0,444.1848148148148,249.81518518518521
1309,68,3733,448,0,-36.78439013802762,174.56110373272745,6.2,3146.34599289781,1,0,0,0,0,0,0,0,152,22,2018,6,False,True,False,False,False,False,1527811200,594.0,1918.8044444444445,1324.8044444444445
6527,344,1731,3957,1952,-36.76291889131009,174.5306103684063,6.2,700.9958188276448,1,0,0,0,0,0,0,0,152,22,2018,6,False,True,False,False,False,False,1527811200,512.0,2907.9205555555554,2395.9205555555554
637,588,544,4195,123,-36.76323314795696,174.49383645696918,7.5,249.70209098219,1,0,0,0,0,0,0,0,153,22,2018,6,False,False,False,False,False,False,1527897600,2385.0,3083.972853968254,698.9728539682542
1064,0,2055,4195,0,-36.778228871331756,174.55596996478843,7.3,584.412837595664,1,0,0,0,0,0,0,0,153,22,2018,6,False,False,False,False,False,False,1527897600,3566.0,3431.0850000000005,134.9149999999995
1379,0,3777,3816,581,-36.784629572236135,174.5399735551273,7.0,1420.14318746272,1,0,0,0,0,0,0,0,153,22,2018,6,False,False,False,False,False,False,1527897600,1824.0,2510.1189321789325,686.1189321789325
1200,157,2057,4293,0,-36.76653609032072,174.49496488994598,8.0,326.946060693794,1,0,0,0,0,0,0,0,153,22,2018,6,False,False,False,False,False,False,1527897600,3093.0,3641.978452380952,548.9784523809521
4047,1888,2937,4030,1672,-36.9295810257235,174.7210294581113,9.1,139.995216559449,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,967.0,5904.235678423428,4937.235678423428
1669,733,4077,3870,2946,-36.737856778524645,174.73945046598897,12.9,297.068744426546,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,24848.0,16549.22,8298.779999999999
1667,733,755,2492,2743,-36.74409379071312,174.7394792536529,17.5,234.45112991442798,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,29281.0,20442.443333333333,8838.556666666667
1671,733,3077,528,3065,-36.73263118815451,174.73373333827934,13.1,337.006736820389,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,24905.0,19763.94,5141.060000000001
1670,733,3494,3440,3007,-36.735890190536225,174.7352400997897,14.4,364.51599687670995,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,25196.0,17784.873333333333,7411.126666666667
2443,3434,143,4136,1317,-36.774933192589344,174.74290989891156,16.0,569.4456579370581,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,26571.0,25852.6953015873,718.3046984126995
1668,733,1473,4534,2890,-36.7382445745464,174.74066873396708,12.9,321.730983264431,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,25030.0,15176.673333333334,9853.326666666666
2440,3434,1027,1515,2409,-36.7693227612832,174.72338917123326,16.3,326.913883220338,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,16666.0,22135.646666666667,5469.646666666667
3552,1606,4048,4048,1619,-36.84769832489025,174.78308465013046,23.0,81.9955048938687,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,21169.0,20852.403333333332,316.59666666666817
2667,2273,3111,486,552,-36.91214790337481,174.6603272864677,12.8,88.61311925953552,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,24483.0,23513.874305555557,969.1256944444431
3517,1442,3327,305,631,-36.85593041320021,174.75015406398867,9.9,185.016226794828,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,2611.0,5403.860892172962,2792.860892172962
5676,1412,3465,613,782,-36.85372856136714,174.7866680551404,12.5,62.996305838617,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,8543.0,8926.961418300654,383.96141830065426
5673,1366,3633,219,44,-36.854599383453326,174.7724550701103,7.8,69.9980655389882,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,4625.0,6091.119594202898,1466.119594202898
3821,1359,2649,2425,244,-36.84357032935695,174.7607055146055,15.0,241.71756153240798,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,4562.0,5684.316750992063,1122.3167509920631
3567,1287,1941,317,308,-36.863445590208336,174.78483032777518,8.9,474.015369788228,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,10688.0,6725.903226518458,3962.096773481542
3471,1264,294,3664,83,-36.84643470125045,174.77175064715507,17.4,171.001549015965,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,14020.0,16191.602592592593,2171.6025925925933
3308,1468,3519,559,81,-36.864204971290505,174.76172864858026,17.5,166.993304576403,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,27185.0,22734.798888888887,4450.201111111113
3439,1468,1614,2696,811,-36.869475165278935,174.76979226395306,15.2,145.002141429257,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,23475.0,24077.596031746034,602.596031746034
4431,1992,1256,2993,2436,-36.926213593542926,174.8421450287796,16.8,208.005184979264,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,18870.0,24460.18,5590.18
3470,1261,3519,736,114,-36.85100923697571,174.77324697592164,11.2,232.282003741549,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,13932.0,9838.803333333333,4093.1966666666667
3594,1735,2190,3191,243,-36.85218015744615,174.76664550038652,10.0,185.38133331461003,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,14758.0,14165.054000985127,592.9459990148735
5588,1674,1310,1810,1552,-36.86253419669257,174.7613425449915,13.6,176.000082101956,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,17112.0,24293.7,7181.700000000001
5692,3059,1683,3202,97,-37.00052123946136,174.85237605193203,10.0,198.994895741053,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,18113.0,10447.003333333334,7665.996666666666
3506,1734,3401,2007,107,-36.855883408746315,174.77036484203543,12.2,217.995372825052,1,0,0,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,19052.0,7043.264583333334,12008.735416666666
1822,775,1982,4309,1535,-36.76910531132529,174.737097664078,15.0,204.81086059194402,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,21630.0,14282.51,7347.49
3503,1674,2347,2685,1398,-36.86059985880724,174.7623188883045,18.5,105.99578276624399,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,20319.0,24601.691666666666,4282.691666666666
3899,1945,670,2994,1027,-36.90723000223858,174.85730053051984,16.8,128.917734713766,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,19238.0,31020.88,11782.880000000001
5616,1601,2470,799,872,-36.8543784058332,174.74597991236146,18.0,70.9967824179314,0,0,0,1,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,24344.0,21005.94444444444,3338.0555555555584
2144,1020,1899,732,728,-36.81082395015333,174.74237819718257,12.5,176.003482870028,0,0,1,0,0,0,0,0,156,23,2018,6,False,False,False,False,False,False,1528156800,27370.0,20145.603333333333,7224.396666666667
930,368,1185,4205,2169,-36.797677681294665,174.47122562688082,8.0,1524.37056854021,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,4921.0,4564.169673721341,356.8303262786594
3385,1618,894,525,523,-36.856983412566,174.74044213257022,14.2,123.002788404095,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,10643.0,9636.815965099715,1006.184034900285
3394,1655,3752,1153,272,-36.84240253909609,174.74270207264618,13.0,193.00425107380104,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,7737.0,7275.3205246913585,461.6794753086415
912,383,2393,4320,0,-36.82131783820192,174.4435477994745,5.0,1991.96785080525,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,1774.0,2953.170583333333,1179.170583333333
3353,1463,3723,1855,564,-36.85070855579762,174.7343779857519,9.2,83.0060019551285,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,4855.0,5086.428786833085,231.4287868330848
3787,2161,1133,2152,959,-36.85204419145533,174.72062390438245,10.8,61.007448101878396,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,12668.0,8346.512777777778,4321.487222222222
3306,1321,3499,1589,0,-36.86498482790515,174.73012386444873,6.1,340.80096589904497,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,9959.0,2458.494296936803,7500.505703063197
3860,1309,1369,1827,0,-36.86604065809722,174.74483186597774,11.0,157.999550188782,0,0,0,1,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,16267.0,14860.868423202615,1406.1315767973847
3834,1737,1602,1757,203,-36.852572433850156,174.7529375339887,14.4,200.00378125740602,0,0,0,1,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,13861.0,15190.219177777777,1329.219177777777
3840,1745,304,1631,727,-36.86215648974415,174.74233180958302,14.2,101.00201431514999,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,9923.0,9875.950826883445,47.04917311655481
932,368,3078,990,238,-36.77289529822875,174.4903039940857,8.6,220.545792074185,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,6739.0,4877.888593121694,1861.1114068783063
5586,1670,3218,1344,154,-36.86279967914325,174.73595250382232,18.0,147.009755617799,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,10435.0,8388.341666666667,2046.6583333333328
3243,1533,3112,2966,308,-36.9093359695773,174.69792387945563,9.1,239.335970027536,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,3120.0,3225.3225393214043,105.32253932140429
3545,1605,1758,3989,280,-36.915644874891385,174.6992199573148,7.1,203.21933264973305,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,1744.0,3285.2326841020076,1541.2326841020076
5203,2915,2654,1743,0,-36.903947696403144,174.89222605116717,10.7,134.996882792516,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,3063.0,5421.919850560659,2358.919850560659
1395,368,3787,2850,3059,-36.82080664141355,174.444076358467,8.0,3558.1766192680298,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,4008.0,4191.206666666667,183.20666666666693
1677,733,1689,3536,3350,-36.7152080016173,174.72503429301787,12.4,403.950197917391,0,0,0,1,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,13590.0,13767.143333333333,177.14333333333343
3131,2424,4103,1275,2542,-36.9479214205099,174.6278514259151,7.6,1235.33559736015,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,5301.0,5042.357474747475,258.64252525252505
1676,733,3359,1960,3291,-36.721899321313735,174.72357161272285,13.4,820.181010347059,0,0,0,1,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,15387.0,14428.626666666667,958.373333333333
2965,2476,1571,4282,164,-36.79369180239929,174.65318286166337,11.3,297.341863338,1,0,0,0,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,4425.0,6298.5858333333335,1873.5858333333335
1674,733,1405,2858,3202,-36.72648987608103,174.7258801392915,15.3,458.765627751663,0,0,0,1,0,0,0,0,157,23,2018,6,False,False,False,False,False,False,1528243200,16329.0,15803.24,525.7600000000002
5732,3086,1012,581,1894,-36.9374931234842,174.8718567564153,11.8,508.0034503692711,0,0,1,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,17825.0,17678.51,146.4900000000016
5091,2846,1763,4513,1445,-36.90931294648861,174.9843044078489,23.6,302.28261207176797,0,0,1,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,33097.0,34716.42333333333,1619.4233333333323
2442,3434,3726,1003,1614,-36.77135586485512,174.7397589914254,21.2,271.258798177436,0,0,1,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,28687.0,33305.723333333335,4618.723333333335
5185,3062,3213,3384,330,-37.02309798170111,174.9109711889826,9.5,421.686129674782,1,0,0,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,3034.0,3904.2626607142856,870.2626607142856
5184,3062,241,3705,882,-37.02864498887149,174.91184088863662,10.5,167.593557504195,1,0,0,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,1804.0,5542.037666666667,3738.037666666667
5447,3017,3316,1897,295,-37.02075919027809,174.91459940889496,11.0,224.791066287739,1,0,0,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,3828.0,6109.636275271512,2281.636275271512
5920,3086,2620,2958,706,-36.94357420137366,174.8622924632177,8.6,217.29040331034,0,0,1,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,19591.0,14948.85,4642.15
5156,2884,1968,2559,1035,-37.025260093150294,174.91271150991506,10.4,139.137386855264,1,0,0,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,1068.0,5740.976558823529,4672.976558823529
730,637,570,2876,2157,-36.40713643209336,174.62107781656758,6.5,2075.4488552396,1,0,0,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,2165.0,2865.816742063492,700.8167420634918
835,637,3777,1295,662,-36.40715380599969,174.65073037075786,6.4,1090.0450872529302,1,0,0,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,6723.0,3818.590566378067,2904.409433621933
5465,2963,2181,3253,2227,-36.93726397264117,174.88065395722322,23.0,300.287423256416,1,0,0,0,0,0,0,0,158,23,2018,6,False,False,False,False,False,False,1528329600,28993.0,12784.2877294686,16208.7122705314
5659,1325,689,2104,66,-36.865372628372505,174.77713495245075,10.9,48.0045829969891,1,0,0,0,0,0,0,0,159,23,2018,6,False,False,False,False,False,False,1528416000,6908.0,5903.820476190475,1004.1795238095247
1713,741,551,1038,1840,-36.78664492396899,174.7216591346783,13.0,566.428363549388,0,0,1,0,0,0,0,0,159,23,2018,6,False,False,False,False,False,False,1528416000,17716.0,16790.283333333333,925.7166666666672
1714,741,934,1989,2043,-36.782851498177024,174.72094673015374,12.7,174.610613333077,0,0,1,0,0,0,0,0,159,23,2018,6,False,False,False,False,False,False,1528416000,18553.0,19473.453333333335,920.4533333333347
